"Economy","Code","Region","Income group","Lending category","Other (EMU or HIPC)","countrycode_en.x","countrycode_wb","category","core capacity","recipient","total disbursed","iso3","countrycode_en.y"
"Serbia","SRB","Europe & Central Asia","Upper middle income","IBRD",NA,"Serbia","SRB","Prevent","Zoonotic Disease","Serbia",6167814,"SRB","Serbia"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Prevent","Antimicrobial Resistance (AMR)","South Sudan",45567308,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Prevent","Food Safety","South Sudan",6740562,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Prevent","IHR Coordination, Communicaton and Advocacy","South Sudan",65110,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Prevent","Immunization","South Sudan",230299496,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Respond","Linking Public Health and Security Authorities","South Sudan",57563,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Respond","Medical Countermeasures and Personnel Deployment","South Sudan",50377902,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Detect","National Laboratory System","South Sudan",17791229,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Prevent","National Legislation, Policy, and Financing","South Sudan",61078116,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Respond","Preparedness","South Sudan",308759104,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Other","Radiation Emergencies","South Sudan",17726,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Detect","Real Time Surveillance","South Sudan",186841428,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Detect","Reporting","South Sudan",721912372,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Respond","Risk Communication","South Sudan",26773460,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Unspecified","Unspecified","South Sudan",809412503,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Detect","Workforce Development","South Sudan",173115603,"SSD","South Sudan"
"South Sudan","SSD","Sub-Saharan Africa","Low income","IDA",NA,"South Sudan","SSD","Prevent","Zoonotic Disease","South Sudan",16606494,"SSD","South Sudan"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Prevent","Antimicrobial Resistance (AMR)","Sao Tome and Principe",122738,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Prevent","Food Safety","Sao Tome and Principe",51540,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Prevent","Immunization","Sao Tome and Principe",5854882,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Respond","Medical Countermeasures and Personnel Deployment","Sao Tome and Principe",5936183,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Detect","National Laboratory System","Sao Tome and Principe",12541313,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Prevent","National Legislation, Policy, and Financing","Sao Tome and Principe",17025,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Other","Radiation Emergencies","Sao Tome and Principe",403,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Detect","Real Time Surveillance","Sao Tome and Principe",22696782,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Detect","Reporting","Sao Tome and Principe",7683140,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Unspecified","Unspecified","Sao Tome and Principe",5016559,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Detect","Workforce Development","Sao Tome and Principe",1128950,"STP","Sao Tome and Principe"
"São Tomé and Príncipe","STP","Sub-Saharan Africa","Lower middle income","IDA","HIPC","São Tomé & Príncipe","STP","Prevent","Zoonotic Disease","Sao Tome and Principe",132980,"STP","Sao Tome and Principe"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Prevent","Antimicrobial Resistance (AMR)","Suriname",661575,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Prevent","Food Safety","Suriname",7662,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Prevent","Immunization","Suriname",2056748,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Detect","National Laboratory System","Suriname",206430,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Prevent","National Legislation, Policy, and Financing","Suriname",228260,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Respond","Preparedness","Suriname",17398,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Detect","Real Time Surveillance","Suriname",5576407,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Detect","Reporting","Suriname",7190766,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Unspecified","Unspecified","Suriname",5249295,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Detect","Workforce Development","Suriname",276209,"SUR","Suriname"
"Suriname","SUR","Latin America & Caribbean","Upper middle income","IBRD",NA,"Suriname","SUR","Prevent","Zoonotic Disease","Suriname",476215,"SUR","Suriname"
"Slovak Republic","SVK","Europe & Central Asia","High income",NA,"EMU","Slovakia","SVK","Prevent","Immunization","Slovakia",22213,"SVK","Slovakia"
"Slovak Republic","SVK","Europe & Central Asia","High income",NA,"EMU","Slovakia","SVK","Detect","Real Time Surveillance","Slovakia",146004,"SVK","Slovakia"
"Slovak Republic","SVK","Europe & Central Asia","High income",NA,"EMU","Slovakia","SVK","Unspecified","Unspecified","Slovakia",764559,"SVK","Slovakia"
"Slovak Republic","SVK","Europe & Central Asia","High income",NA,"EMU","Slovakia","SVK","Prevent","Zoonotic Disease","Slovakia",3103,"SVK","Slovakia"
"Slovenia","SVN","Europe & Central Asia","High income",NA,"EMU","Slovenia","SVN","Prevent","Food Safety","Slovenia",7500,"SVN","Slovenia"
"Slovenia","SVN","Europe & Central Asia","High income",NA,"EMU","Slovenia","SVN","Prevent","Immunization","Slovenia",26918,"SVN","Slovenia"
"Slovenia","SVN","Europe & Central Asia","High income",NA,"EMU","Slovenia","SVN","Detect","National Laboratory System","Slovenia",1677,"SVN","Slovenia"
"Slovenia","SVN","Europe & Central Asia","High income",NA,"EMU","Slovenia","SVN","Detect","Real Time Surveillance","Slovenia",1305,"SVN","Slovenia"
"Slovenia","SVN","Europe & Central Asia","High income",NA,"EMU","Slovenia","SVN","Unspecified","Unspecified","Slovenia",782174,"SVN","Slovenia"
"Slovenia","SVN","Europe & Central Asia","High income",NA,"EMU","Slovenia","SVN","Prevent","Zoonotic Disease","Slovenia",11077,"SVN","Slovenia"
"Sweden","SWE","Europe & Central Asia","High income",NA,NA,"Sweden","SWE","Unspecified","Unspecified","Sweden",1660123,"SWE","Sweden"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Prevent","Antimicrobial Resistance (AMR)","Eswatini",52612110,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Prevent","Food Safety","Eswatini",316797,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Prevent","Immunization","Eswatini",9054117,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Respond","Linking Public Health and Security Authorities","Eswatini",357,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Respond","Medical Countermeasures and Personnel Deployment","Eswatini",2288888,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Detect","National Laboratory System","Eswatini",33509666,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Prevent","National Legislation, Policy, and Financing","Eswatini",19541908,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Other","Point of Entry (PoE)","Eswatini",28300677,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Detect","Real Time Surveillance","Eswatini",17007098,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Detect","Reporting","Eswatini",6040061,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Respond","Risk Communication","Eswatini",25000,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Unspecified","Unspecified","Eswatini",352287120,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Detect","Workforce Development","Eswatini",97606263,"SWZ","Eswatini"
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income","IBRD",NA,"Eswatini","SWZ","Prevent","Zoonotic Disease","Eswatini",1492476,"SWZ","Eswatini"
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",NA,NA,"Sint Maarten","SXM","Respond","Linking Public Health and Security Authorities","Sint Maarten",77359,"SXM",NA
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",NA,NA,"Sint Maarten","SXM","Detect","Workforce Development","Sint Maarten",10870,"SXM",NA
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Prevent","Antimicrobial Resistance (AMR)","Seychelles",1523,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Prevent","Food Safety","Seychelles",49901,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Prevent","Immunization","Seychelles",26813,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Detect","National Laboratory System","Seychelles",65939,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Prevent","National Legislation, Policy, and Financing","Seychelles",145228,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Detect","Real Time Surveillance","Seychelles",953468,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Respond","Risk Communication","Seychelles",30780,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Unspecified","Unspecified","Seychelles",2193112,"SYC","Seychelles"
"Seychelles","SYC","Sub-Saharan Africa","High income","IBRD",NA,"Seychelles","SYC","Prevent","Zoonotic Disease","Seychelles",1064021,"SYC","Seychelles"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Prevent","Antimicrobial Resistance (AMR)","Syrian Arab Republic",1495094,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Other","Chemical Events","Syrian Arab Republic",15300000,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Prevent","Food Safety","Syrian Arab Republic",7396182,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Prevent","Immunization","Syrian Arab Republic",63266267,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Respond","Medical Countermeasures and Personnel Deployment","Syrian Arab Republic",217379,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Detect","National Laboratory System","Syrian Arab Republic",3326635,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Prevent","National Legislation, Policy, and Financing","Syrian Arab Republic",48599,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Other","Point of Entry (PoE)","Syrian Arab Republic",8082665,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Respond","Preparedness","Syrian Arab Republic",31658066,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Other","Radiation Emergencies","Syrian Arab Republic",12381,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Detect","Real Time Surveillance","Syrian Arab Republic",11797872,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Detect","Reporting","Syrian Arab Republic",19999795,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Respond","Risk Communication","Syrian Arab Republic",926532,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Unspecified","Unspecified","Syrian Arab Republic",197083627,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Detect","Workforce Development","Syrian Arab Republic",41816972,"SYR","Syrian Arab Republic"
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income","IDA",NA,"Syria","SYR","Prevent","Zoonotic Disease","Syrian Arab Republic",163101,"SYR","Syrian Arab Republic"
"Turks and Caicos Islands","TCA","Latin America & Caribbean","High income",NA,NA,"Turks & Caicos Islands","TCA",NA,NA,NA,NA,NA,NA
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Prevent","Food Safety","Chad",7321836,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Prevent","Immunization","Chad",137809919,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Respond","Medical Countermeasures and Personnel Deployment","Chad",323934,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Detect","National Laboratory System","Chad",4263109,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Prevent","National Legislation, Policy, and Financing","Chad",12595355,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Other","Point of Entry (PoE)","Chad",3488368,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Respond","Preparedness","Chad",8135935,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Other","Radiation Emergencies","Chad",1526,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Detect","Real Time Surveillance","Chad",82456678,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Detect","Reporting","Chad",49062841,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Respond","Risk Communication","Chad",323934,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Unspecified","Unspecified","Chad",417295362,"TCD","Chad"
"Chad","TCD","Sub-Saharan Africa","Low income","IDA","HIPC","Chad","TCD","Detect","Workforce Development","Chad",53683055,"TCD","Chad"
